met2013,V1,year,raw_lnw,N,model_type
26620,0.811344752011594,2005,2.68848264826786,1784,simplified
26900,0.843056832279258,2005,2.69686263086245,8576,simplified
26980,0.712873083120958,2005,2.61723564989355,477,simplified
27100,0.860216655999882,2005,2.71677395426288,707,simplified
27140,0.751095738068184,2005,2.57404140744969,2213,simplified
27180,0.705010072592899,2005,2.47487633354231,553,simplified
27260,0.846440828136721,2005,2.67558146401581,6248,simplified
27340,0.691309294281171,2005,2.43040426279812,698,simplified
27500,0.838883831331852,2005,2.67369896512713,632,simplified
27780,0.656930632084798,2005,2.52384535790344,890,simplified
27900,0.627165718713352,2005,2.40709081009264,837,simplified
28020,0.784509303155046,2005,2.60574597996331,1547,simplified
28100,0.843153853161287,2005,2.62995777182353,597,simplified
28140,0.841134584065839,2005,2.71358864065946,8478,simplified
28420,0.869666168334373,2005,2.6751528849255,946,simplified
28660,0.741500103436666,2005,2.52556804672638,1520,simplified
28700,0.64982552793852,2005,2.46024808255416,1700,simplified
28940,0.719869954889247,2005,2.55629780726804,4111,simplified
29100,0.663260166593366,2005,2.50304386112063,509,simplified
29180,0.715605814951741,2005,2.46804826971743,1667,simplified
29340,0.727801997395152,2005,2.49646173763711,844,simplified
29420,0.726776728981954,2005,2.48402921522245,821,simplified
29460,0.75376629354964,2005,2.52842903197348,2800,simplified
29540,0.819933425699561,2005,2.63889029091262,2238,simplified
29620,0.770255405090769,2005,2.62097070234559,2460,simplified
29700,0.580640426714847,2005,2.28533090704188,802,simplified
29740,0.55463991980987,2005,2.28969085195619,742,simplified
29820,0.917797697128238,2005,2.69461110420983,8782,simplified
30140,0.820583487675771,2005,2.63921792279993,616,simplified
30340,0.728116820552709,2005,2.52718001562562,402,simplified
30700,0.721039637606767,2005,2.56336874335426,1073,simplified
30780,0.779269373264298,2005,2.59400086708217,2900,simplified
31080,0.950887142182386,2005,2.75387019473823,54656,simplified
31140,0.78775701241878,2005,2.63011429292501,6442,simplified
31180,0.655341322915991,2005,2.41912516241457,1250,simplified
31340,0.749315423108651,2005,2.57075464638677,1050,simplified
31460,0.851014249981945,2005,2.56502383457721,518,simplified
31700,0.891293720849023,2005,2.79412601466,1685,simplified
31900,0.744549917488696,2005,2.53122829836839,630,simplified
32580,0.59870898106851,2005,2.26043477189516,1954,simplified
32780,0.749020533674389,2005,2.54452315057645,829,simplified
32820,0.827791176014337,2005,2.61415882661922,5830,simplified
32900,0.863024166924872,2005,2.53903584144977,1000,simplified
33100,0.808069858845524,2005,2.66144611856043,24524,simplified
33140,0.726163659489133,2005,2.5439130064801,635,simplified
33260,0.701508915101958,2005,2.4931186652803,582,simplified
33340,0.887020320085068,2005,2.76071195627006,5148,simplified
33460,0.926617711459149,2005,2.8287718111164,11992,simplified
33660,0.70471217109398,2005,2.49942172118611,1615,simplified
33700,0.91996228055766,2005,2.64863913004236,2110,simplified
33740,0.71400873590648,2005,2.48786346710486,723,simplified
33780,0.92123807547318,2005,2.74577915728179,759,simplified
33860,0.757054099883384,2005,2.53817286034199,1559,simplified
34060,0.588773257048989,2005,2.44938849972032,539,simplified
34620,0.705139860485086,2005,2.50887684764136,552,simplified
34740,0.745814622127091,2005,2.56814860274381,807,simplified
34900,1.04450104101268,2005,2.86836618113412,648,simplified
34940,0.848380071813455,2005,2.67695435646389,1328,simplified
34980,0.814001307077843,2005,2.66092027645615,7603,simplified
35300,0.949070954821775,2005,2.84763332925207,4006,simplified
35380,0.77544560034408,2005,2.58711933499775,5259,simplified
35620,1.00895102856085,2005,2.89557235821807,81795,simplified
35660,0.745713173853455,2005,2.59838101730124,932,simplified
35840,0.787232076521493,2005,2.61963212297752,3325,simplified
35980,0.986017617745363,2005,2.86370082271767,1524,simplified
36100,0.705981335300951,2005,2.4792183964231,1266,simplified
36140,0.907866926574934,2005,2.7530072961463,635,simplified
36220,0.686428326303522,2005,2.40242378795915,570,simplified
36260,0.758408965336225,2005,2.55738280711438,2313,simplified
36420,0.721193515133581,2005,2.53007038867798,5357,simplified
36500,0.850740944698683,2005,2.73237928271292,1018,simplified
36540,0.788580973184247,2005,2.63932242146476,4092,simplified
36740,0.776988990498299,2005,2.60579697699963,10540,simplified
36980,0.695055039880764,2005,2.48522691865608,567,simplified
37100,0.965935264049767,2005,2.78870031229182,3787,simplified
37340,0.768298636724759,2005,2.63810148470917,2613,simplified
37460,0.671588560020726,2005,2.45459767492466,844,simplified
37860,0.694773511542436,2005,2.52076086353961,2194,simplified
37900,0.794012203045671,2005,2.64490092651849,2183,simplified
37980,0.942112727749153,2005,2.81107106412279,25690,simplified
38060,0.878326728580851,2005,2.69286442785331,18726,simplified
38300,0.743396815621625,2005,2.64150864396888,11124,simplified
38340,0.844703434742393,2005,2.76304944298014,693,simplified
38860,0.760047546034913,2005,2.65040038386361,2130,simplified
38900,0.854896467143767,2005,2.73552357828433,9951,simplified
38940,0.799943567709698,2005,2.60414997279996,1691,simplified
39140,0.757612927141114,2005,2.59521086889778,753,simplified
39300,0.926254580943881,2005,2.77477251501727,8152,simplified
39340,0.744038368888034,2005,2.50759633103742,1982,simplified
39380,0.70363278095679,2005,2.49309823353036,706,simplified
39460,0.787819971735689,2005,2.59696809124005,638,simplified
39540,0.8593970584211,2005,2.68394802226214,761,simplified
39580,0.842973025317522,2005,2.75218310343453,4778,simplified
39740,0.801128866670018,2005,2.62092347636743,1955,simplified
39820,0.832681695975106,2005,2.65041866770152,854,simplified
39900,0.876836144623004,2005,2.71772691380212,2093,simplified
40060,0.888764318768421,2005,2.73660036025911,5941,simplified
40140,0.941256743210441,2005,2.67286812888785,15099,simplified
40380,0.805269425505944,2005,2.69356102528336,5659,simplified
40420,0.841604000335677,2005,2.63544407415648,1719,simplified
40580,0.764679162574347,2005,2.50947026416583,689,simplified
40900,0.963912416613431,2005,2.79937240173455,9663,simplified
40980,0.770279206623558,2005,2.5762726934074,981,simplified
41060,0.809560247380249,2005,2.62153300954816,1120,simplified
41180,0.841310483844145,2005,2.70015671510862,12545,simplified
41500,0.913943136293535,2005,2.62549558846434,2121,simplified
41540,0.826075311685023,2005,2.62675402543455,1855,simplified
41620,0.783209262548922,2005,2.59225489362346,4489,simplified
41660,0.564770665112364,2005,2.30892308715416,600,simplified
41700,0.754387484036851,2005,2.53699364542683,8728,simplified
41740,0.946673807739328,2005,2.80249040872154,13791,simplified
41860,1.07770597322653,2005,3.00562406121719,19556,simplified
41940,1.13610387875309,2005,3.07545591360028,8224,simplified
42020,0.848925389145412,2005,2.65903242134997,1143,simplified
42100,1.00682102151342,2005,2.90953309182345,1299,simplified
42140,0.80958740526772,2005,2.73170370830461,819,simplified
42200,0.934605773466202,2005,2.74837718457072,1871,simplified
42220,0.98582414300931,2005,2.84404435644683,2285,simplified
42540,0.714618979007237,2005,2.55019046269912,3446,simplified
42660,0.947746846749773,2005,2.85187373777081,15984,simplified
43100,0.874067936856727,2005,2.69181783831348,644,simplified
43340,0.722041526263666,2005,2.4941502470439,1788,simplified
43900,0.81965786096273,2005,2.61768919570128,1281,simplified
44060,0.757167116255405,2005,2.62689676139317,2136,simplified
44100,0.785516670106918,2005,2.65226924860226,1514,simplified
44140,0.828065714084876,2005,2.67786619086482,2919,simplified
44180,0.648845747681474,2005,2.46832542137096,1737,simplified
44220,0.753374146893977,2005,2.57274505540965,732,simplified
44300,0.654935534909118,2005,2.4275822988556,830,simplified
44700,0.948588763127017,2005,2.69992986217666,2839,simplified
44940,0.677688850877229,2005,2.4680081778633,491,simplified
45060,0.79439016246662,2005,2.65400950509997,3664,simplified
45220,0.744088802285867,2005,2.57931697084944,1695,simplified
45300,0.803483440133616,2005,2.64500247902712,13952,simplified
45460,0.679173307427048,2005,2.49955219725129,803,simplified
45780,0.802225384160018,2005,2.6137497172202,3146,simplified
45940,1.02737892849151,2005,2.92527988338787,1708,simplified
46060,0.786839829318205,2005,2.60630466652918,4797,simplified
46340,0.686101239277696,2005,2.45322263045491,868,simplified
46520,0.876699841932906,2005,2.72117194673948,4424,simplified
46540,0.738742071188405,2005,2.59357257715001,1876,simplified
46660,0.709213380308054,2005,2.44679661028743,696,simplified
46700,1.05354130911527,2005,2.85209696180008,1922,simplified
47220,0.932562084718284,2005,2.70037660419201,734,simplified
47260,0.843846186659992,2005,2.66113917249662,8432,simplified
47300,0.808929012775584,2005,2.4865400612598,1955,simplified
47380,0.686175266504867,2005,2.43481790460156,1233,simplified
47900,1.04843572367559,2005,2.97567114579355,27387,simplified
48140,0.790570091681795,2005,2.6671075177758,879,simplified
48620,0.756670419390056,2005,2.58637806347837,2513,simplified
48660,0.720488693988887,2005,2.52895666863286,626,simplified
48700,0.681093268885164,2005,2.5174705053743,845,simplified
49180,0.760013498544349,2005,2.57774104109205,3034,simplified
49340,0.911436546964796,2005,2.79169558983466,4074,simplified
49420,0.779510149475887,2005,2.45637478596637,934,simplified
49620,0.786464297970444,2005,2.6048141194765,2102,simplified
49660,0.715484624714069,2005,2.53520718117774,2955,simplified
49700,0.808843492312343,2005,2.56442226803183,730,simplified
49740,0.711485391474383,2005,2.41545506114996,652,simplified
