met2013,V1,year,raw_lnw,N,model_type
16860,1.62532869457524,2021,3.01647150456125,2781,simplified
16980,1.77278489497339,2021,3.19945538021745,41090,simplified
17020,1.70657835317052,2021,3.05270107033696,970,simplified
17140,1.69531545516008,2021,3.11498033447738,9569,simplified
17300,1.56828286346268,2021,2.88283230586569,1416,simplified
17460,1.68076179558522,2021,3.09211654004767,10512,simplified
17660,1.63567511403775,2021,3.04508336534587,610,simplified
17780,1.55693051062227,2021,2.88502553097412,1122,simplified
17820,1.68747776484376,2021,3.11109857225858,3497,simplified
17860,1.52085090392802,2021,2.92929533852934,741,simplified
17900,1.57935536363266,2021,2.9398421923448,4179,simplified
18140,1.70083791242962,2021,3.1290545830322,9687,simplified
18580,1.61035978350822,2021,2.93855480478026,1985,simplified
19100,1.72780784307222,2021,3.10726810052048,34878,simplified
19300,1.60358259792252,2021,3.02597132206139,701,simplified
19380,1.67404353970279,2021,3.06815435881981,3844,simplified
19460,1.67752782184464,2021,3.0398592199611,656,simplified
19500,1.68793318523178,2021,3.0367167629235,546,simplified
19660,1.5995043607924,2021,2.98171464140772,2739,simplified
19740,1.79407094813909,2021,3.25508438774444,16502,simplified
19780,1.70056424084485,2021,3.13609909825664,2771,simplified
19820,1.73334288803676,2021,3.14925279073436,16754,simplified
20100,1.6313592060564,2021,2.957027909211,760,simplified
20700,1.7214324431093,2021,3.06759046949251,350,simplified
20740,1.63937770594649,2021,3.02454200229233,713,simplified
20940,1.69299456496653,2021,2.90137134216185,438,simplified
21140,1.66089034287312,2021,2.96142344126338,827,simplified
21340,1.51763688444777,2021,2.80293655125626,3281,simplified
21500,1.60058878147524,2021,3.01981117151017,1204,simplified
21660,1.62947266951837,2021,3.0125497870662,1896,simplified
22180,1.56446510621601,2021,2.84374124690195,1994,simplified
22220,1.69373952796556,2021,3.05403273791109,2228,simplified
22380,1.64346502613563,2021,2.98671191605335,841,simplified
22500,1.6174174756839,2021,2.93773319900682,848,simplified
22660,1.72535255952517,2021,3.17985730349357,1821,simplified
23060,1.63315478464021,2021,3.00721270917595,1968,simplified
23420,1.74095034300358,2021,3.01871680714496,3771,simplified
23460,1.47044648101811,2021,2.79300030208219,365,simplified
23540,1.52856064800174,2021,2.92512851761796,1256,simplified
23580,1.56726212524507,2021,2.88735923730033,909,simplified
24020,1.69484260834532,2021,3.14876059653407,825,simplified
24140,1.52970347109154,2021,2.78711356785725,517,simplified
24300,1.5944919237287,2021,2.9702039675428,533,simplified
24340,1.67513679518968,2021,3.07771700407307,3544,simplified
24660,1.61624553940502,2021,2.98510631991552,3443,simplified
24780,1.53439218388785,2021,2.87312238679332,640,simplified
24860,1.60212608151983,2021,2.99904111386814,4681,simplified
25060,1.5299127694466,2021,2.90286049849873,1266,simplified
25260,1.76787661142413,2021,2.95275995179575,571,simplified
25420,1.70739450924433,2021,3.10935809188826,2742,simplified
25500,1.68049735758801,2021,2.98094406900043,956,simplified
25540,1.79768248482499,2021,3.23181875438106,6353,simplified
25860,1.55459516456581,2021,2.91593962873726,1698,simplified
25940,1.55282597426661,2021,2.93631034608596,908,simplified
26140,1.54816044433612,2021,2.95462170987758,417,simplified
26380,1.67446649034437,2021,3.00194281199512,767,simplified
26420,1.73234932953591,2021,3.09107646965158,22960,simplified
26620,1.70501101199999,2021,3.14954277230748,1760,simplified
26900,1.69669964761215,2021,3.11849533596606,8598,simplified
26980,1.59172940816785,2021,2.9813613026852,591,simplified
27060,1.65901071388956,2021,3.14082144984417,519,simplified
27100,1.68918860224677,2021,3.08369036661521,653,simplified
27140,1.5282462870904,2021,2.88925333048813,2560,simplified
27180,1.54684918630234,2021,2.8857400579426,576,simplified
27260,1.68227057567101,2021,3.08044872777803,6092,simplified
27500,1.64405640674404,2021,3.02994706238424,624,simplified
27620,1.54585218296013,2021,2.93237918142016,847,simplified
27780,1.59020169795346,2021,3.00210654818481,942,simplified
27900,1.64683931162905,2021,3.00040718527544,886,simplified
28020,1.64646790126583,2021,3.02045024934815,1703,simplified
28100,1.71536531426984,2021,3.03591486169726,630,simplified
28140,1.67918878177809,2021,3.1048054399271,10299,simplified
28940,1.58261798633348,2021,2.98713329196846,4868,simplified
29100,1.65615989606565,2021,3.03466071555829,475,simplified
29180,1.58505496155696,2021,2.91925484415631,1832,simplified
29200,1.59712457494424,2021,2.95979139498973,931,simplified
29420,1.62501011304381,2021,2.95164522869306,679,simplified
29460,1.61070864300439,2021,2.91422282887747,3314,simplified
29540,1.70394614948782,2021,3.08548472754913,2174,simplified
29620,1.73755098626792,2021,3.11666266330492,2443,simplified
29700,1.54857011802217,2021,2.79898971121472,1008,simplified
29740,1.50773910311519,2021,2.78984026157433,594,simplified
29820,1.73907586385139,2021,3.06145534383547,10034,simplified
29940,1.59980811152704,2021,3.00251123155457,441,simplified
30140,1.71557200195245,2021,3.09167129792605,671,simplified
30340,1.709184678904,2021,3.06618530056108,435,simplified
30620,1.57298545732843,2021,2.91367829872256,551,simplified
30700,1.56297914208857,2021,2.96793951633149,1353,simplified
30780,1.59923162700999,2021,2.99642838130267,2796,simplified
31080,1.84951220624026,2021,3.22628875121021,64243,simplified
31140,1.64203786025625,2021,3.04907112998145,6943,simplified
31180,1.53873386820378,2021,2.86682322175796,1442,simplified
31340,1.65411016530523,2021,3.01325730764014,1273,simplified
31460,1.78767747770967,2021,3.01392188174085,509,simplified
31700,1.76721017216173,2021,3.21261869104866,1766,simplified
31900,1.62776839231566,2021,2.91917289630268,523,simplified
32580,1.51150330139498,2021,2.74753225692899,2311,simplified
32780,1.6289129282269,2021,3.02896872237811,799,simplified
32820,1.66172685117965,2021,2.99708867617391,5250,simplified
32900,1.81722979369173,2021,3.01824735431672,954,simplified
33100,1.65954571370984,2021,3.04734827655664,26375,simplified
33140,1.70543621459397,2021,3.04609329700665,552,simplified
33260,1.78190829892691,2021,3.14938627234853,502,simplified
33340,1.7572206002385,2021,3.17083931263673,5312,simplified
33460,1.81584162070067,2021,3.27016868707654,13832,simplified
33660,1.56283947050111,2021,2.87594358085265,1564,simplified
33700,1.8441088154085,2021,3.09962804342845,2121,simplified
33740,1.55989670199157,2021,2.90851069113627,592,simplified
33780,1.69014165400859,2021,3.07609058164152,599,simplified
33860,1.59024247101992,2021,2.89978075580335,1448,simplified
34060,1.49641228557584,2021,2.93182058160688,700,simplified
34620,1.48283411441841,2021,2.7748933381072,586,simplified
34740,1.59651148404594,2021,2.9303602856537,720,simplified
34820,1.53256724085975,2021,2.9307323042899,2019,simplified
34900,1.84560034888207,2021,3.23781676308231,855,simplified
34940,1.75300508067382,2021,3.15058651117561,1367,simplified
34980,1.67451069149944,2021,3.09369514028393,10119,simplified
35300,1.80488252349321,2021,3.21578199805797,3961,simplified
35380,1.62669163326675,2021,3.01072201061662,6093,simplified
35620,1.88854295255553,2021,3.33871712704362,90996,simplified
35660,1.62869776224013,2021,3.02948350690008,757,simplified
35840,1.64511200901186,2021,3.07490917159207,3430,simplified
35980,1.78636807658453,2021,3.20048519129887,1521,simplified
36100,1.59603349808462,2021,2.94662927646768,1018,simplified
36140,1.84669614225632,2021,3.34512791731513,641,simplified
36220,1.72685607594839,2021,2.98131560261409,459,simplified
36260,1.7298290194531,2021,3.09461090490554,2822,simplified
36420,1.60793417696134,2021,2.96452014025287,4866,simplified
36500,1.80413694226672,2021,3.23862902909887,1248,simplified
36540,1.64983881178183,2021,3.08153750927264,4737,simplified
36740,1.6430915863698,2021,3.02921060877995,10087,simplified
36780,1.67383128907481,2021,3.04042077242801,729,simplified
36980,1.55344022143944,2021,2.95210217079374,502,simplified
37100,1.86421937206043,2021,3.24500923000427,4169,simplified
37340,1.61254962286195,2021,3.05436744477704,2545,simplified
37620,1.48428455821572,2021,2.9249973640096,461,simplified
37860,1.58422044904764,2021,2.95582182964334,2361,simplified
37980,1.78537616929714,2021,3.22914758400999,26938,simplified
38060,1.74154299797471,2021,3.11999189950702,22641,simplified
38300,1.69948616769782,2021,3.1738406794244,11843,simplified
38340,1.67707911931592,2021,3.14416688291016,827,simplified
38860,1.72068547269471,2021,3.20784402495042,2057,simplified
38900,1.79888873218541,2021,3.25408363707788,12574,simplified
38940,1.60382600488444,2021,2.98513026342364,1628,simplified
39140,1.66113477168765,2021,3.04336941698509,739,simplified
39300,1.8052930732878,2021,3.21358389318835,8684,simplified
39340,1.67225870116874,2021,3.01347424479257,4057,simplified
39380,1.66045495167551,2021,3.02760178707869,746,simplified
39460,1.63393998607456,2021,3.03415627018034,738,simplified
39540,1.73197507813659,2021,3.11062283028236,597,simplified
39580,1.71126852466943,2021,3.18072649394222,6304,simplified
39740,1.78742093545959,2021,3.15855206869248,1944,simplified
39820,1.73284238038008,2021,3.10371079586396,806,simplified
39900,1.75381140571614,2021,3.1323243668953,2477,simplified
40060,1.70579018559707,2021,3.10908956970257,6245,simplified
40140,1.81845660715486,2021,3.09438201637894,17884,simplified
40220,1.59522865317118,2021,3.00119889580441,1547,simplified
40380,1.70676811915394,2021,3.14225566499032,6574,simplified
40420,1.66025434999413,2021,3.01158269522476,1373,simplified
40580,1.63344866054713,2021,2.92438340412065,653,simplified
40900,1.82426624448983,2021,3.22923331350073,10960,simplified
40980,1.64306638665291,2021,2.99753248831101,808,simplified
41100,1.65214043789572,2021,3.00762958740783,499,simplified
41140,1.52561367951594,2021,2.90702798562019,725,simplified
41180,1.68892882166404,2021,3.12204538314867,12862,simplified
41500,1.83503259746574,2021,3.09278823646628,2393,simplified
41540,1.71119866608624,2021,3.07122915696258,2099,simplified
41620,1.73772985796119,2021,3.10975365326526,6508,simplified
41660,1.52812013188704,2021,2.82098190576622,548,simplified
41700,1.63912077407563,2021,2.97781183063022,10442,simplified
41740,1.84442219644542,2021,3.25682834621595,14808,simplified
41860,2.05566509062228,2021,3.5611998793432,23459,simplified
41940,2.1184520406216,2021,3.63980785567754,10641,simplified
42020,1.76503198213003,2021,3.12744114431401,1270,simplified
42100,1.97007837822946,2021,3.36684645612854,1256,simplified
42140,1.68920449182641,2021,3.14347416673105,839,simplified
42200,1.82282033101454,2021,3.12925577373471,2156,simplified
42220,1.95812814274776,2021,3.36222580499592,2257,simplified
42540,1.61252714501133,2021,3.0050966073243,2634,simplified
42660,1.96241439245958,2021,3.4366922384947,20015,simplified
42680,1.53881546673922,2021,2.93078957704384,562,simplified
43100,1.6276422130044,2021,3.05993449566974,571,simplified
43340,1.53932389554397,2021,2.86446911929745,1516,simplified
43900,1.63125139289124,2021,2.96955107091423,1655,simplified
44060,1.69950274722102,2021,3.10149230126708,3223,simplified
44100,1.65559451704433,2021,3.11292343861015,1019,simplified
44140,1.76198913820919,2021,3.185331929309,2759,simplified
44180,1.51905155330244,2021,2.9274993086138,1616,simplified
44220,1.67154607060351,2021,3.02697334268824,747,simplified
44300,1.7575090745375,2021,3.1632056582704,796,simplified
44700,1.86865306582022,2021,3.13602215677718,2860,simplified
45060,1.69518225732288,2021,3.12140499366665,4227,simplified
45300,1.66415909791687,2021,3.07555874112594,16170,simplified
45780,1.64848272893563,2021,3.02990467582005,3124,simplified
45820,1.5506650054486,2021,2.93348907401507,1142,simplified
45940,1.83120813452092,2021,3.27366348404539,1708,simplified
46060,1.64801680733847,2021,3.00570881481648,4937,simplified
46220,1.59094435835966,2021,2.90133014629403,1009,simplified
46340,1.55686531588429,2021,2.89920866481273,980,simplified
46520,1.77194720502416,2021,3.18503810638804,5268,simplified
46540,1.67476870355513,2021,3.09541164266729,1514,simplified
46700,1.88456769491294,2021,3.20895475895887,1975,simplified
47260,1.68793904524313,2021,3.05545799732651,8563,simplified
47300,1.71416407171376,2021,2.94381586916159,1629,simplified
47380,1.57054022047101,2021,2.87825678371404,1302,simplified
47900,1.9035209057618,2021,3.38784872078726,34816,simplified
48140,1.68583151457918,2021,3.10104797760751,897,simplified
48300,1.82285135076593,2021,3.12493574338003,606,simplified
48620,1.60923788261643,2021,2.99179137303731,2504,simplified
48660,1.49344573835151,2021,2.79894352578777,811,simplified
48900,1.61872551377976,2021,3.04156661792358,1226,simplified
49180,1.6031245274717,2021,2.98968504987276,2897,simplified
49340,1.83435546213416,2021,3.27357878867855,5437,simplified
49420,1.81086275561535,2021,3.02771910551819,1088,simplified
49620,1.73463605421403,2021,3.13215459397691,2072,simplified
49660,1.57446939837368,2021,2.9577884989311,2702,simplified
49700,1.74539574666877,2021,3.03393801491393,712,simplified
49740,1.68392623286211,2021,2.89798447345798,817,simplified
