met2013,V1,year,raw_lnw,N,model_type
27060,1.23069151112393,2019,2.96159051888739,624,simplified
27100,1.15399519063113,2019,2.80728088676287,681,simplified
27140,1.16781096510599,2019,2.78980026816216,2650,simplified
27180,1.12627352674934,2019,2.73694461617272,528,simplified
27260,1.26203929886417,2019,2.93796514403938,6813,simplified
27500,1.19366944805886,2019,2.83010228157234,650,simplified
27620,1.15532033105122,2019,2.86421177005761,859,simplified
27780,1.13310044811619,2019,2.78917036805226,1034,simplified
27900,1.13618749961694,2019,2.76656852106345,871,simplified
28020,1.15374908882753,2019,2.79908659637708,1806,simplified
28100,1.20814121710879,2019,2.83478561655349,679,simplified
28140,1.2721556299729,2019,2.98022374536967,10400,simplified
28940,1.17050696905285,2019,2.85324411618123,4789,simplified
29100,1.20991627615533,2019,2.85317093654622,502,simplified
29180,1.25401124405841,2019,2.88666474672167,1978,simplified
29200,1.19256112568263,2019,2.79911187693215,1043,simplified
29420,1.23573185046822,2019,2.82575095988065,785,simplified
29460,1.16063207247693,2019,2.76886023767961,3220,simplified
29540,1.21858407980905,2019,2.87018014425483,2023,simplified
29620,1.25924423841997,2019,2.93058784344923,2583,simplified
29700,1.09059909732275,2019,2.6871062162779,1157,simplified
29740,1.02627411387577,2019,2.66115356846679,586,simplified
29820,1.29589139064428,2019,2.91795281792507,10196,simplified
29940,1.21498102846846,2019,2.8428797761918,510,simplified
30140,1.21135162355241,2019,2.82529517125162,698,simplified
30340,1.15978606748855,2019,2.83253834942395,427,simplified
30620,1.23469925284561,2019,2.84183756650926,582,simplified
30700,1.16656230164135,2019,2.84254918342973,1388,simplified
30780,1.20233992161352,2019,2.86083463451343,2826,simplified
31080,1.38904717455991,2019,3.06891343164746,66179,simplified
31140,1.26141498313887,2019,2.95134116983627,7010,simplified
31180,1.14415727940546,2019,2.75487646949752,1574,simplified
31340,1.17602778170235,2019,2.81276395307695,1353,simplified
31460,1.14415274194948,2019,2.65890642988581,552,simplified
31700,1.34540413282372,2019,3.07937377118533,1840,simplified
31900,1.19415775949996,2019,2.84227736794579,592,simplified
32580,1.05341137883811,2019,2.62380770264992,2418,simplified
32780,1.23573495743665,2019,2.89885617804497,876,simplified
32820,1.2751213335418,2019,2.90052204240713,5283,simplified
32900,1.33016757607898,2019,2.82216814223015,1013,simplified
33100,1.20568035220218,2019,2.91087279892026,27757,simplified
33140,1.18354104543053,2019,2.82348834883477,599,simplified
33260,1.39920303311068,2019,3.03029236970463,577,simplified
33340,1.30586118018538,2019,3.00826060120265,5379,simplified
33460,1.39571039507898,2019,3.14155016997959,13878,simplified
33660,1.23984942619189,2019,2.84680608839977,1612,simplified
33700,1.37332452059903,2019,2.97215085997803,2066,simplified
33740,1.12812421685659,2019,2.75652614176918,597,simplified
33780,1.26327157417165,2019,2.95220697080387,644,simplified
33860,1.14351791879876,2019,2.75336450253718,1549,simplified
34060,1.13536790852686,2019,2.84457858107071,753,simplified
34620,1.02561120150577,2019,2.59707806142355,582,simplified
34740,1.19588337418963,2019,2.79161559334161,688,simplified
34820,1.10727632148936,2019,2.77714652246612,2086,simplified
34900,1.46802703386772,2019,3.17304619589739,870,simplified
34940,1.2705280976131,2019,2.97969853337338,1373,simplified
34980,1.25540561652169,2019,2.94861881006063,10268,simplified
35300,1.38927462484408,2019,3.08749371860005,4048,simplified
35380,1.25897011135859,2019,2.92888226401539,6525,simplified
35620,1.46679787418237,2019,3.20858044806671,94128,simplified
35660,1.18577048872531,2019,2.84871470924952,810,simplified
35840,1.20635625117224,2019,2.90834160975343,3390,simplified
35980,1.37328683352064,2019,3.06055471331085,1586,simplified
36100,1.15149277377626,2019,2.78903058022812,1100,simplified
36140,1.40259769012569,2019,3.13499050340248,647,simplified
36220,1.34469360051582,2019,2.90549882984482,610,simplified
36260,1.29021578179028,2019,2.95663868330485,2829,simplified
36420,1.24721011194764,2019,2.90905404259681,4930,simplified
36500,1.34479182784344,2019,3.07011219295649,1309,simplified
36540,1.24275846915963,2019,2.95181861225104,4760,simplified
36740,1.18509574837922,2019,2.86670856112028,10561,simplified
36780,1.2478178080725,2019,2.9155680434648,707,simplified
36980,1.09284863212755,2019,2.76920926370747,533,simplified
37100,1.41203623643861,2019,3.10561816382058,4271,simplified
37340,1.21776235886448,2019,2.935203249859,2450,simplified
37620,1.15454515309892,2019,2.84301449121971,448,simplified
37860,1.1971501269004,2019,2.8254511912886,2467,simplified
37980,1.36381176587861,2019,3.08622037380919,27388,simplified
38060,1.29754708076584,2019,2.97018637210302,22301,simplified
38300,1.25250006234895,2019,3.00700912012226,11910,simplified
38340,1.23038611791096,2019,2.96091657636426,898,simplified
38860,1.25396943168301,2019,3.01901154390722,2041,simplified
38900,1.38823590331624,2019,3.13493632255158,12524,simplified
38940,1.21383673755806,2019,2.88012092840029,1628,simplified
39140,1.1841945161888,2019,2.87057343142611,762,simplified
39300,1.36876807506912,2019,3.06161177870606,8588,simplified
39340,1.23983441672114,2019,2.85849271347005,3835,simplified
39380,1.15851777175552,2019,2.81735222021071,794,simplified
39460,1.24088017180537,2019,2.91671147101757,654,simplified
39540,1.28005731953269,2019,2.94898992973041,575,simplified
39580,1.30332626806401,2019,3.0591286351342,6594,simplified
39740,1.2866151689952,2019,2.91931262944398,2154,simplified
39820,1.32983496596989,2019,3.00597002886174,878,simplified
39900,1.33249415420546,2019,2.9815823616219,2463,simplified
40060,1.2980384565942,2019,2.97906655421244,6550,simplified
40140,1.34841480196931,2019,2.94857533618082,17972,simplified
40220,1.23713285980034,2019,2.90693556342399,1536,simplified
40380,1.25379576848207,2019,2.98054874006963,6752,simplified
40420,1.21957490141736,2019,2.8599771107556,1493,simplified
40580,1.17579671737627,2019,2.73165442587738,593,simplified
40900,1.41742119773145,2019,3.11367893428604,11138,simplified
40980,1.17471447153418,2019,2.8359505220744,915,simplified
41100,1.20267516751272,2019,2.85798246528862,535,simplified
41140,1.15636738489239,2019,2.80490721749589,703,simplified
41180,1.28150497469527,2019,2.99765075279283,13035,simplified
41500,1.39629470632748,2019,2.96475893094458,2293,simplified
41540,1.24316466026621,2019,2.89657489176649,2180,simplified
41620,1.2862454612973,2019,2.95617735527532,6073,simplified
41660,1.15598123642163,2019,2.77977331228826,528,simplified
41700,1.18273170790267,2019,2.82221055265361,11146,simplified
41740,1.39016134915203,2019,3.10774897730961,15018,simplified
41860,1.61484331423573,2019,3.41461186105188,24526,simplified
41940,1.66727038301131,2019,3.49090411354082,10843,simplified
42020,1.32672202408496,2019,2.9849636715713,1374,simplified
42100,1.47591694638307,2019,3.14732237070013,1338,simplified
42140,1.21670843283357,2019,2.96418220684238,909,simplified
42200,1.39048325490925,2019,2.9982058743559,2127,simplified
42220,1.4685537505086,2019,3.16824777871482,2392,simplified
42540,1.17027954882108,2019,2.83551580459536,2671,simplified
42660,1.51533452347333,2019,3.27333212011903,20293,simplified
42680,1.14204668034342,2019,2.82829779432656,573,simplified
43100,1.23789131428189,2019,2.94719622740521,577,simplified
43340,1.14390138683744,2019,2.75101355139342,1505,simplified
43900,1.17736300214508,2019,2.81184765615843,1565,simplified
44060,1.26637343460492,2019,2.94811310585147,3318,simplified
44100,1.26094866478578,2019,3.0081168632023,1015,simplified
44140,1.34106503118896,2019,3.03578653739719,2968,simplified
44180,1.14887698964528,2019,2.83686079444308,1708,simplified
44220,1.20068960555264,2019,2.78877258054556,767,simplified
44300,1.20163835848145,2019,2.87491147138494,924,simplified
44700,1.40935320821881,2019,2.99232618807009,2993,simplified
45060,1.25742603170335,2019,2.96228428080573,4280,simplified
45300,1.2225905987099,2019,2.93082694333402,16528,simplified
45780,1.22094748068458,2019,2.87778256517744,3314,simplified
45820,1.14425008602523,2019,2.7965026308785,1123,simplified
45940,1.41249064175678,2019,3.14347286064796,1629,simplified
46060,1.22581447265254,2019,2.87078897772472,4881,simplified
46220,1.16554145045864,2019,2.75257625823278,955,simplified
46340,1.20190505290146,2019,2.79332445203092,1001,simplified
46520,1.37158407270822,2019,3.06085023833046,5163,simplified
46540,1.29000661712652,2019,2.99972478293093,1637,simplified
46700,1.44413204716736,2019,3.08586367485398,2028,simplified
47260,1.26609577091919,2019,2.91250961312795,8504,simplified
47300,1.28845234221109,2019,2.83333582500099,1484,simplified
47380,1.1648139482644,2019,2.77062523964176,1471,simplified
47900,1.48233201182968,2019,3.25828460354962,34414,simplified
48140,1.22366130948429,2019,2.90724217323656,932,simplified
48300,1.30189988683311,2019,2.87609924075873,581,simplified
48620,1.18366628828104,2019,2.85462273187461,2532,simplified
48660,1.10221908458606,2019,2.70158316325501,749,simplified
48900,1.12296538834656,2019,2.82648050959698,1381,simplified
49180,1.21712144556769,2019,2.87663171757473,3067,simplified
49340,1.40586746078284,2019,3.12825422454451,5288,simplified
49420,1.29771983822278,2019,2.85753873720604,1110,simplified
49620,1.27408189314038,2019,2.96893859366143,2184,simplified
49660,1.15289229374784,2019,2.81800762237832,2824,simplified
49700,1.32316524271806,2019,2.92747216295205,755,simplified
49740,1.20660659555295,2019,2.75338794042338,742,simplified
