met2013,V1,year,raw_lnw,N
0,1.54014463339718,2020,2.93727787722428,324023
10420,1.57840835373322,2020,3.02487285450293,3078
10580,1.71892231625301,2020,3.2389311836289,3768
10740,1.60517502057306,2020,3.03623292311018,2945
10900,1.63189079718145,2020,3.07842227830819,3605
11100,1.63143679294961,2020,3.01942093941911,836
11260,1.79703247927783,2020,3.21590347011215,1440
11460,1.65316219903084,2020,3.15989687714788,2000
11500,1.49924243946941,2020,2.79573318296085,350
11700,1.51511535079599,2020,2.97089085924726,1652
12060,1.64479355723205,2020,3.07952902027122,16392
12100,1.72911673767598,2020,3.134302494614,929
12220,1.40523791066077,2020,2.82445174977028,474
12260,1.54965054389313,2020,2.93800320377802,1458
12420,1.68328684826032,2020,3.17153435362426,6797
12540,1.64491500593149,2020,2.93041277508691,2193
12580,1.77643399178671,2020,3.26241059127819,10812
12620,1.47152846920331,2020,2.90749764527308,774
12700,1.80540989466597,2020,3.37633373347771,947
12940,1.6294548442451,2020,3.02260773260136,2161
13140,1.59457109023625,2020,2.90520345715854,1157
13380,1.79090308581015,2020,3.21226269244843,896
13460,1.59441454802853,2020,3.09636821887705,560
13780,1.70675885726382,2020,3.17381253245476,1050
13820,1.61526355493081,2020,3.03546443594527,3989
13900,1.59838841768699,2020,3.09026679780944,561
13980,1.52676103502477,2020,2.91568064314739,704
14010,1.65976650224429,2020,3.09603580079574,1023
14020,1.51983451193162,2020,2.9349931802713,740
14260,1.58778133511381,2020,3.0099821224606,2463
14460,1.84471887048159,2020,3.36969746109138,22040
14740,1.77535501811501,2020,3.21630123408762,1377
14860,1.85473721168066,2020,3.38328212483014,4025
15180,1.39065351444825,2020,2.73731243848509,996
15380,1.61989296783764,2020,3.097833633174,4612
15500,1.50356172249813,2020,2.93938190778599,633
15540,1.70690162120572,2020,3.1782337976338,928
15940,1.58210809382293,2020,3.00203753819067,1651
15980,1.592160815338,2020,2.98295048435348,2051
16580,1.54798564024978,2020,2.97010222023237,1089
16620,1.50202228031935,2020,2.97126016445067,605
16700,1.57567428049947,2020,3.02159141889209,2562
16740,1.61582915820245,2020,3.042871848785,9255
16860,1.61432310477485,2020,3.05992286454517,1923
16980,1.70977082176218,2020,3.16265360231103,38439
17020,1.62738680849494,2020,3.02890265918121,734
17140,1.64576229503035,2020,3.09244285977343,8571
17300,1.47831390272939,2020,2.84265076670226,1183
17460,1.61124520790308,2020,3.05991631556556,9392
17660,1.61719213161565,2020,3.06939735341565,481
17780,1.54579281312591,2020,2.88551809123171,899
17820,1.61117372852826,2020,3.04449210460615,2976
17860,1.52573643557766,2020,2.95982126365506,734
17900,1.52957934813708,2020,2.90463490512557,3160
18140,1.65443412263607,2020,3.09479597738877,8176
18580,1.51854992636725,2020,2.87694939409416,1411
19100,1.6649831053433,2020,3.0820736368875,23486
19300,1.54435926689558,2020,3.03051098712695,472
19380,1.61039254250639,2020,3.02566937763738,3299
19460,1.51901464384204,2020,2.94293716384511,479
19500,1.56052771283592,2020,2.99816091032531,464
